time,open,high,low,close,tick_volume,spread,real_volume
2026-05-28 04:55:00,4409.24,4411.38,4407.08,4410.08,2493,5,0
2026-05-28 05:00:00,4410.08,4412.83,4402.93,4404.21,2751,5,0
2026-05-28 05:05:00,4404.21,4408.53,4402.9,4407.97,2457,5,0
2026-05-28 05:10:00,4407.97,4408.47,4396.57,4402.73,3650,5,0
2026-05-28 05:15:00,4402.73,4405.95,4402.48,4404.37,2486,5,0
2026-05-28 05:20:00,4404.37,4406.25,4399.94,4405.87,2160,5,0
2026-05-28 05:25:00,4405.87,4408.37,4405.77,4406.23,1514,5,0
2026-05-28 05:30:00,4406.23,4410.41,4404.08,4409.0,2330,6,0
2026-05-28 05:35:00,4408.99,4409.25,4405.83,4406.93,1732,5,0
2026-05-28 05:40:00,4406.93,4408.41,4400.76,4402.08,1945,5,0
2026-05-28 05:45:00,4402.08,4402.32,4393.61,4396.08,2699,7,0
2026-05-28 05:50:00,4396.05,4398.47,4393.38,4395.48,1689,5,0
2026-05-28 05:55:00,4395.48,4398.91,4392.69,4394.42,1748,5,0
2026-05-28 06:00:00,4394.43,4396.5,4390.34,4395.59,2502,5,0
2026-05-28 06:05:00,4395.63,4397.88,4394.32,4396.59,1724,5,0
2026-05-28 06:10:00,4396.59,4397.68,4391.85,4394.27,1665,5,0
2026-05-28 06:15:00,4394.27,4394.58,4382.97,4384.58,2580,5,0
2026-05-28 06:20:00,4384.58,4387.93,4382.24,4386.83,2284,5,0
2026-05-28 06:25:00,4386.83,4388.33,4383.32,4387.68,2438,5,0
2026-05-28 06:30:00,4387.68,4388.03,4379.84,4380.02,2632,5,0
2026-05-28 06:35:00,4380.02,4380.26,4371.02,4374.0,3522,5,0
2026-05-28 06:40:00,4374.0,4377.98,4372.02,4376.8,3430,5,0
2026-05-28 06:45:00,4376.8,4379.59,4372.5,4375.18,2518,5,0
2026-05-28 06:50:00,4375.18,4376.48,4372.01,4375.67,1945,5,0
2026-05-28 06:55:00,4375.67,4377.01,4368.56,4374.84,2501,5,0
2026-05-28 07:00:00,4374.85,4377.63,4369.56,4375.24,3036,6,0
2026-05-28 07:05:00,4375.25,4382.06,4373.81,4381.27,2594,5,0
2026-05-28 07:10:00,4381.28,4381.82,4375.93,4376.45,2075,5,0
2026-05-28 07:15:00,4376.44,4377.17,4369.03,4369.4,2350,5,0
2026-05-28 07:20:00,4369.4,4372.88,4366.55,4371.58,2518,5,0
2026-05-28 07:25:00,4371.58,4372.03,4367.33,4368.55,2191,5,0
2026-05-28 07:30:00,4368.55,4372.72,4368.48,4371.67,2086,5,0
2026-05-28 07:35:00,4371.67,4374.01,4370.72,4372.22,1784,5,0
2026-05-28 07:40:00,4372.22,4375.22,4371.07,4374.15,1779,5,0
2026-05-28 07:45:00,4374.15,4375.37,4369.38,4369.84,1687,5,0
2026-05-28 07:50:00,4369.84,4372.68,4368.24,4371.1,2298,5,0
2026-05-28 07:55:00,4371.1,4374.89,4371.1,4373.07,2602,5,0
2026-05-28 08:00:00,4373.07,4374.12,4367.29,4370.02,2594,5,0
2026-05-28 08:05:00,4370.02,4374.28,4368.18,4371.99,1986,5,0
2026-05-28 08:10:00,4371.99,4377.38,4371.74,4375.41,1880,5,0
2026-05-28 08:15:00,4375.41,4376.41,4371.85,4374.56,1846,5,0
2026-05-28 08:20:00,4374.56,4377.62,4371.79,4377.24,1590,5,0
2026-05-28 08:25:00,4377.25,4380.01,4376.7,4378.75,1781,5,0
2026-05-28 08:30:00,4378.75,4387.78,4375.22,4386.75,4053,5,0
2026-05-28 08:35:00,4386.75,4391.31,4386.69,4391.2,2761,5,0
2026-05-28 08:40:00,4391.2,4393.62,4389.35,4389.59,2748,5,0
2026-05-28 08:45:00,4389.59,4395.08,4389.59,4392.4,2521,5,0
2026-05-28 08:50:00,4392.43,4395.94,4391.09,4393.48,2939,5,0
2026-05-28 08:55:00,4393.48,4393.79,4387.74,4388.05,2316,5,0
2026-05-28 09:00:00,4388.04,4390.63,4385.79,4387.7,3334,6,0
2026-05-28 09:05:00,4387.62,4387.89,4378.9,4380.03,2611,8,0
2026-05-28 09:10:00,4380.03,4381.7,4374.6,4376.04,2757,5,0
2026-05-28 09:15:00,4376.04,4380.37,4374.23,4379.63,2172,5,0
2026-05-28 09:20:00,4379.63,4384.75,4379.53,4381.9,2091,5,0
2026-05-28 09:25:00,4381.9,4384.78,4380.18,4380.45,1783,5,0
2026-05-28 09:30:00,4380.45,4384.95,4379.35,4383.46,2173,5,0
2026-05-28 09:35:00,4383.46,4385.48,4382.04,4382.04,1870,5,0
2026-05-28 09:40:00,4382.03,4383.86,4377.0,4380.5,2005,5,0
2026-05-28 09:45:00,4380.5,4384.46,4379.28,4383.38,1609,5,0
2026-05-28 09:50:00,4383.38,4384.08,4381.11,4382.71,1489,5,0
2026-05-28 09:55:00,4382.72,4384.69,4381.79,4383.6,1414,5,0
2026-05-28 10:00:00,4383.62,4389.65,4383.62,4387.35,2695,6,0
2026-05-28 10:05:00,4387.36,4392.3,4386.84,4392.05,1866,5,0
